date,date2,BTC,ETH,LTC,TRX,FNG,XRP
43132.00,01/02/2018,9039.865075,1019.171008,141.1840882,0,30,0.941342185
43133.00,02/02/2018,8786.07738,912.8209287,130.6034915,0,15,0.894631703
43134.00,03/02/2018,9132.100322,960.8938261,157.1001989,0,40,0.942659178
43135.00,04/02/2018,8250.526896,836.6724573,149.3736047,0,24,0.824120468
43136.00,05/02/2018,6849.542559,692.7628273,124.3624692,0,11,0.671327297
43137.00,06/02/2018,7738.64396,789.0430207,143.0908969,0,8,0.765304705
43138.00,07/02/2018,7624.59539,754.5365748,138.5506252,0,36,0.713293782
43139.00,08/02/2018,8218.580852,808.4506335,148.9566905,0,30,0.77260969
43140.00,09/02/2018,8660.453468,873.5673743,162.326773,0,44,0.906066364
43141.00,10/02/2018,8530.292805,850.7148495,155.0028618,0,54,1.032910611
43142.00,11/02/2018,8096.728481,814.7832709,150.159758,0,31,0.965454296
43143.00,12/02/2018,8907.670179,867.5724404,161.8807317,0,42,1.046416974
43144.00,13/02/2018,8523.966932,840.0907838,158.6938647,0,35,0.985900421
43145.00,14/02/2018,9467.301033,920.4636815,212.8589599,0,55,1.131710058
43146.00,15/02/2018,10106.73308,929.8692157,222.4078875,0,71,1.112982612
43147.00,16/02/2018,10189.31648,939.3394573,229.0138081,0,67,1.114200584
43148.00,17/02/2018,11085.59841,975.2318063,229.4333523,0,74,1.179747733
43149.00,18/02/2018,10452.09198,915.3109056,214.8216337,0,63,1.075575267
43150.00,19/02/2018,11139.35573,937.8401832,221.642902,0,67,1.107711488
43151.00,20/02/2018,11245.93232,885.5531411,229.4842583,0,74,1.025785673
43152.00,21/02/2018,10458.86509,840.667043,210.7117251,0,54,0.951413067
43153.00,22/02/2018,9878.158943,807.0768989,194.1288717,0,44,0.895772588
43154.00,23/02/2018,10159.06561,855.767194,207.2797685,0,39,0.943102238
43155.00,24/02/2018,9686.60178,834.0028463,206.0923933,0,31,0.902875271
43156.00,25/02/2018,9603.227477,842.31172,217.5729657,0,33,0.90456583
43157.00,26/02/2018,10312.36571,865.8630392,218.8425629,0,37,0.927405678
43158.00,27/02/2018,10654.10729,875.0529819,215.6255961,0,44,0.931317195
43159.00,28/02/2018,10307.02497,851.3236464,202.4085658,0,41,0.883394268
43160.00,01/03/2018,10923.63086,869.3022668,209.2688835,0,38,0.915277916
43161.00,02/03/2018,11014.05847,855.3528577,210.5137892,0,47,0.898498065
43162.00,03/03/2018,11425.68057,854.3875695,210.141016,0,56,0.895876844
43163.00,04/03/2018,11462.5832,861.1307224,212.2667495,0,44,0.998516848
43164.00,05/03/2018,11540.66232,851.6087531,210.7678251,0,55,0.944510628
43165.00,06/03/2018,10677.03523,812.3461929,195.9441811,0,59,0.898266167
43166.00,07/03/2018,9903.085049,751.754232,185.8875168,0,37,0.853065153
43167.00,08/03/2018,9330.475453,699.337429,176.3211837,0,39,0.808905852
43168.00,09/03/2018,9278.139184,725.3109068,186.7528714,0,37,0.827671672
43169.00,10/03/2018,8786.560423,684.8805821,177.6674817,0,39,0.776240497
43170.00,11/03/2018,9513.5354,718.0546897,187.8462172,0,40,0.814408719
43171.00,12/03/2018,9147.890181,696.7392312,178.6489954,0,41,0.783477435
43172.00,13/03/2018,9160.542933,689.9021026,175.7213788,0,41,0.778446268
43173.00,14/03/2018,8222.127239,612.3326315,160.902821,0,40,0.688274142
43174.00,15/03/2018,8268.589122,611.1662759,164.7013046,0,32,0.685540009
43175.00,16/03/2018,8376.904498,604.4843019,166.1618169,0,33,0.683820975
43176.00,17/03/2018,7881.661921,550.8650041,152.8913599,0,31,0.62926326
43177.00,18/03/2018,8189.016719,538.2613282,153.6999952,0,29,0.65036022
43178.00,19/03/2018,8537.015623,550.1382127,159.9383201,0,29,0.710679387
43179.00,20/03/2018,8895.547179,555.6366672,168.4274735,0,37,0.698126372
43180.00,21/03/2018,8879.594257,557.397839,168.0417475,0,36,0.676698418
43181.00,22/03/2018,8710.664935,539.1140453,163.6953332,0,36,0.651797738
43182.00,23/03/2018,8771.746323,537.5928597,166.5951428,0,28,0.631876072
43183.00,24/03/2018,8610.988516,525.082403,159.9937729,0,32,0.632444533
43184.00,25/03/2018,8440.610923,522.2228019,159.9180019,0,30,0.633474069
43185.00,26/03/2018,8171.184354,489.8176005,149.1849473,0,31,0.592746779
43186.00,27/03/2018,7837.265319,450.5495944,136.3194147,0,24,0.572639664
43187.00,28/03/2018,7933.64273,445.4580836,131.2849189,0,24,0.572213927
43188.00,29/03/2018,7108.570813,385.3564702,115.6617471,0,18,0.506565088
43189.00,30/03/2018,6832.149066,392.4671277,118.2635478,0,12,0.497079361
43190.00,31/03/2018,6922.281297,394.5123781,116.087309,0,16,0.500415818
43191.00,01/04/2018,6804.524879,378.0660903,114.6288593,0,16,0.478626898
43192.00,02/04/2018,7033.25961,383.3976937,118.6266514,0,11,0.492125195
43193.00,03/04/2018,7420.800515,415.2149299,134.1876076,0,22,0.547541244
43194.00,04/04/2018,6780.543601,378.5298773,118.0488799,0,22,0.490211574
43195.00,05/04/2018,6798.422617,382.7007943,119.1907407,0,17,0.491251479
43196.00,06/04/2018,6610.49235,369.9367528,112.9913408,0,19,0.469963153
43197.00,07/04/2018,6886.469472,384.5072496,115.7909999,0,20,0.483558077
43198.00,08/04/2018,7009.996104,399.4155508,117.5251733,0,17,0.498410704
43199.00,09/04/2018,6736.892824,396.1653971,114.5154648,0,21,0.484668704
43200.00,10/04/2018,6816.718615,413.4526993,113.9935651,0,18,0.489038729
43201.00,11/04/2018,6944.785857,429.7974267,117.2799864,0,20,0.539131243
43202.00,12/04/2018,7904.330275,493.5652066,129.3499393,0,18,0.637240062
43203.00,13/04/2018,7919.064695,496.3177443,126.1015327,0,23,0.648560452
43204.00,14/04/2018,8006.417943,503.221351,126.4689122,0,23,0.641764963
43205.00,15/04/2018,8342.271101,531.26395,132.2538784,0,23,0.691091522
43206.00,16/04/2018,8046.982134,510.9837583,128.5077596,0,23,0.660704379
43207.00,17/04/2018,7887.737958,502.1266414,132.904506,0,26,0.655013869
43208.00,18/04/2018,8162.834862,524.9945938,140.4477033,0,24,0.712415761
43209.00,19/04/2018,8272.967316,566.5825263,146.1274763,0,25,0.774174973
43210.00,20/04/2018,8839.501132,616.3173407,155.6202767,0,26,0.921068713
43211.00,21/04/2018,8863.540829,605.3963311,148.1439044,0,32,0.860764232
43212.00,22/04/2018,8800.959087,621.1391014,146.8416168,0,31,0.862756463
43213.00,23/04/2018,8930.784634,642.5817294,152.0708059,0,28,0.875093512
43214.00,24/04/2018,9652.213789,705.0070205,165.3058867,0,29,0.930464269
43215.00,25/04/2018,8855.508937,614.5464717,144.9317464,0,64,0.791885096
43216.00,26/04/2018,9264.727427,661.7967618,153.8036635,0,47,0.846801474
43217.00,27/04/2018,8981.33079,648.9100009,146.3684275,0,55,0.812587997
43218.00,28/04/2018,9341.824685,682.5355506,151.9237439,0,54,0.863099674
43219.00,29/04/2018,9396.99763,688.3061102,153.3474914,0,61,0.865753463
43220.00,30/04/2018,9228.726484,667.0634077,148.0489072,0,59,0.826351325
43221.00,01/05/2018,9072.168757,671.5316823,147.9901562,0,56,0.83482022
43222.00,02/05/2018,9204.127641,686.6118434,151.1699245,0,52,0.857569917
43223.00,03/05/2018,9750.700146,778.3775441,161.247605,0,55,0.878975244
43224.00,04/05/2018,9696.64291,783.3912136,169.1510743,0,56,0.888938432
43225.00,05/05/2018,9795.925772,811.3563922,177.3391129,0,63,0.897898693
43226.00,06/05/2018,9595.086819,784.8751797,171.3176013,0,67,0.858129759
43227.00,07/05/2018,9339.510847,747.8353121,164.1241892,0,56,0.823312329
43228.00,08/05/2018,9212.369635,751.6712314,159.463223,0,62,0.807628278
43229.00,09/05/2018,9293.042274,748.3347896,156.541278,0,53,0.793586897
43230.00,10/05/2018,9037.530509,725.9431689,149.147776,0,63,0.755921404
43231.00,11/05/2018,8419.758587,679.5324857,136.8499045,0,41,0.678869625
43232.00,12/05/2018,8485.775267,685.7776403,142.1442079,0,44,0.6860517
43233.00,13/05/2018,8695.833094,731.4267344,144.685616,0,40,0.734563368
43234.00,14/05/2018,8671.074175,726.4218089,147.397849,0,40,0.729064506
43235.00,15/05/2018,8488.463421,706.4711707,139.5159799,0,40,0.692088925
43236.00,16/05/2018,8327.756201,705.390607,138.9583762,0,32,0.701596173
43237.00,17/05/2018,8050.516239,668.044737,132.3177571,0,31,0.657470721
43238.00,18/05/2018,8233.086455,693.6516838,135.8875047,0,37,0.676467521
43239.00,19/05/2018,8229.482936,693.8095807,134.6743928,0,31,0.673805422
43240.00,20/05/2018,8511.44883,713.5916914,139.1237951,0,32,0.697826179
43241.00,21/05/2018,8398.623127,697.845526,134.6171034,0,41,0.676965617
43242.00,22/05/2018,8007.526532,643.6678767,128.3438481,0,30,0.640551271
43243.00,23/05/2018,7520.867679,578.2299886,118.8209415,0,26,0.592792305
43244.00,24/05/2018,7575.624486,600.6105728,122.8601231,0,27,0.628663517
43245.00,25/05/2018,7425.375674,578.5942729,118.2557934,0,25,0.602163514
43246.00,26/05/2018,7326.303186,584.2874115,118.1339755,0,23,0.607458653
43247.00,27/05/2018,7338.193044,570.3888428,117.6733255,0,19,0.603584567
43248.00,28/05/2018,7110.823882,513.5970751,111.0224635,0,22,0.550156321
43249.00,29/05/2018,7453.633725,563.903261,119.3879146,0,16,0.5982902
43250.00,30/05/2018,7374.669049,556.7623846,117.2386829,0,38,0.601474606
43251.00,31/05/2018,7478.741867,575.4698647,118.0268445,0,25,0.610638273
43252.00,01/06/2018,7519.835737,578.827564,119.9461898,0,24,0.620257246
43253.00,02/06/2018,7637.448253,591.8119591,123.3173694,0,27,0.642762397
43254.00,03/06/2018,7702.157933,618.2328428,125.0264936,0,40,0.674551182
43255.00,04/06/2018,7486.6532,589.8826707,119.5060465,0,41,0.654442113
43256.00,05/06/2018,7611.149853,607.1803103,121.8174389,0,26,0.673306868
43257.00,06/06/2018,7650.775807,605.4294448,121.2375798,0,42,0.672098615
43258.00,07/06/2018,7665.947896,602.159334,121.340893,0,38,0.675148263
43259.00,08/06/2018,7622.60233,600.1281806,119.956218,0,40,0.673591054
43260.00,09/06/2018,7556.171698,595.9536233,117.8847424,0,39,0.660304985
43261.00,10/06/2018,6744.735801,521.2769173,106.2433516,0,24,0.574900971
43262.00,11/06/2018,6849.452687,529.3715289,106.8222657,0,15,0.595900682
43263.00,12/06/2018,6526.69968,489.8360853,99.30257734,0,19,0.553835573
43264.00,13/06/2018,6306.513168,474.4509752,93.51630838,0,19,0.529342683
43265.00,14/06/2018,6629.770124,517.7222291,100.4763492,0,17,0.556598713
43266.00,15/06/2018,6399.674046,486.4992463,95.36612352,0,26,0.533372765
